date,prec,tmin,tmax,tmed
2017-08-22,0,15.78,26.8,21.286666666666665
2017-08-23,0,16.22,26.06,20.65041666666667
2017-08-24,0,14.96,27.85,20.992916666666666
2017-08-25,0,16.05,29.72,22.086597222222224
2017-08-26,0,16.99,27.65,21.660208333333333
2017-08-27,0,15.03,25.15,20.208333333333332
2017-08-28,0,11.91,18.59,14.664930555555555
2017-08-29,4.116,6.937,18.33,12.514034722222222
2017-08-30,3.136,8.63,16.89,11.489513888888888
2017-08-31,0,9.86,21.55,15.56861111111111
2017-09-01,0,11.74,22.06,16.246319444444445
2017-09-02,0.098,11.64,18.78,14.542083333333334
2017-09-03,0.098,11.67,22.3,16.984930555555554
2017-09-04,0,11.72,25.85,18.33048611111111
2017-09-05,0,12.59,23.18,17.18722222222222
2017-09-06,0,12.32,24.29,17.364930555555556
2017-09-07,0,12.96,22.94,17.66340277777778
2017-09-08,0,12.69,24.39,18.466875
2017-09-09,0,12.04,22.54,16.904166666666665
2017-09-10,0,7.276,18.61,13.158166666666666
2017-09-11,0,8.7,23.31,16.298125
2017-09-12,0,12.62,25.31,18.544305555555557
2017-09-13,0,12.72,23.75,17.538611111111113
2017-09-14,0,14.11,27.68,21.422777777777778
2017-09-15,0,11.03,22.73,19.084583333333335
2017-09-16,0,6.062,17.72,11.355048611111112
2017-09-17,0,4.507,19.01,11.85773611111111
2017-09-18,0,9.08,23.24,15.277430555555556
2017-09-19,0,7.955,19.35,13.598854166666667
2017-09-20,0,9.41,20.03,14.128125
2017-09-21,0.784,9.62,20.9,14.644375
2017-09-22,0,8.5,20.13,13.582569444444445
2017-09-23,0,8.23,19.89,13.315555555555555
2017-09-24,0,10.16,20.61,14.65423611111111
2017-09-25,0,9.92,23.07,15.883888888888889
2017-09-26,0,9.52,21.55,15.727708333333334
2017-09-27,0,7.989,15.49,11.870618055555555
2017-09-28,0.392,10.15,17.79,13.389722222222222
2017-09-29,0,8.43,18.44,12.849583333333333
2017-09-30,0,8.6,21.07,14.203888888888889
2017-10-01,0,9.92,21.28,14.32125
2017-10-02,0,8.67,17.28,12.310625
2017-10-03,0,8.74,18.81,13.439027777777778
2017-10-04,0,9.74,18.6,12.860763888888888
2017-10-05,0,7.65,19.68,13.291506944444444
2017-10-06,0,9.45,22.77,15.48
2017-10-07,0,9.91,19.61,14.175208333333334
2017-10-08,0,8.12,20.33,13.891388888888889
2017-10-09,0,9.45,20.8,14.18763888888889
2017-10-10,0,9.04,20.33,13.795833333333334
2017-10-11,0,8.84,21.38,14.127291666666666
2017-10-12,0,10.92,22.24,15.508888888888889
2017-10-13,0,11.2,23.78,16.597916666666666
2017-10-14,0.098,11.98,22.6,15.900555555555556
2017-10-15,0,9.95,20.43,14.651458333333334
2017-10-16,0,8.8,19.14,13.407222222222222
2017-10-17,0,8.06,16.61,12.147708333333334
2017-10-18,26.95,4.987,12.35,8.85692361111111
2017-10-19,15.876000000000001,5.444,12.03,8.257534722222221
2017-10-20,0,5.647,15.83,10.411965277777778
2017-10-21,0,6.733,17.01,11.450722222222222
2017-10-22,0,6.496,16.47,10.48904861111111
2017-10-23,0.098,5.478,15.38,9.310125
2017-10-24,0,7.65,17.01,12.069611111111112
2017-10-25,0,8.7,18.26,13.315347222222222
2017-10-26,0,10.22,20.44,15.485416666666667
2017-10-27,0,11.26,22.66,15.846388888888889
2017-10-28,0,8.77,21.07,13.685972222222222
2017-10-29,0,6.903,16.54,10.920743055555555
2017-10-30,0,5.58,15.76,10.0415625
2017-10-31,0,5.138,8.4,7.442720930232558
2017-11-01,0,5.584,14.26,11.059019801980199
2017-11-02,0,7.582,18.44,11.668569444444444
2017-11-03,0.196,7.534,16.84,11.197965277777778
2017-11-04,15.288,5.021,8.62,6.817881944444444
2017-11-05,0,3.455,13.72,7.378909722222223
2017-11-06,0,2.336,5.175,3.6147297297297296
2017-11-07,0,2.372,14.74,9.073439252336449
2017-11-08,0,2.607,12.81,6.7315625
2017-11-09,0,-0.944,10.07,3.184861111111111
2017-11-10,0.098,-2.325,8.78,2.341201388888889
2017-11-11,0,0.312,14.03,7.375729166666667
2017-11-12,0,3.151,15.38,8.723527777777777
2017-11-13,0,1.093,14.54,7.461055555555555
2017-11-14,0,-1.243,9.82,3.3436041666666667
2017-11-15,0,1.256,13.08,6.647034722222222
2017-11-16,0,3.083,13.72,7.9685347222222225
2017-11-17,0,3.32,13.86,7.980423611111111
2017-11-18,0,3.32,13.59,7.660958333333333
2017-11-19,0,4.066,12.67,7.498472222222222
2017-11-20,0,3.592,5.629,4.534675675675675
2017-11-22,0.98,3.59,13.52,8.383776470588236
2017-11-23,0,3.931,15.79,8.775631944444445
2017-11-24,0,5.715,16.67,10.069065693430657
2017-11-25,0,7.752,15.76,11.581611111111112
2017-11-26,0,1.691,12.7,7.732395833333333
2017-11-27,0.196,1.852,7.701,4.6923055555555555
2017-11-28,0.49,3.34,12.03,9.260458333333334
2017-11-29,44.59,5.302,8.92,7.350236111111111
2017-11-30,1.96,-3.146,8.64,2.014625
2017-12-01,0,-5.234,7.091,0.030812500000000013
2017-12-02,0,-4.295,4.426,-1.5145208333333333
2017-12-03,0,-6.049,3.408,-1.9294930555555556
2017-12-04,0.294,-3.309,6.786,0.9898055555555555
2017-12-05,0,-0.91,7.28,2.878791666666667
2017-12-06,0,0.788,9.13,4.394527777777777
2017-12-07,0,0.754,11.01,4.852798611111111
2017-12-08,0,1.996,13.42,7.396493055555555
2017-12-09,0,4.292,14.5,7.759951388888889
2017-12-10,0.5880000000000001,4.566,13.72,9.543340277777778
2017-12-11,27.832,-2.371,6.665,2.2291666666666665
2017-12-12,0.392,-4.46,5.274,-0.3942986111111111
2017-12-13,0,-4.36,6.394,1.4933750000000001
2017-12-14,0,4.16,13.93,9.295465277777778
2017-12-15,2.842,5.546,12.55,8.734409722222223
2017-12-16,2.352,-1.759,5.682,2.2640694444444445
2017-12-17,0,-4.017,4.071,-1.0338055555555556
2017-12-18,0.098,-4.838,5.293,0.3074027777777778
2017-12-19,0,-1.793,6.172,2.1229027777777776
2017-12-20,0,-3.071,6.41,1.5706805555555556
2017-12-21,0,-0.189,9.01,3.1381805555555555
2017-12-22,0,-0.027,11.72,5.500256944444445
2017-12-23,0,0.944,7.693,4.064576388888889
2017-12-24,0,-0.28,7.353,3.003791666666667
2017-12-25,0,-1.589,8.27,2.898743055555556
2017-12-26,2.254,2.09,7.362,4.454160839160839
2017-12-27,34.692,2.32,7.735,4.531319444444445
2017-12-28,4.998,5.061,9.96,7.4425
2017-12-29,0,5.172,13.28,8.430819444444445
2017-12-30,0,5.138,17.14,10.178305555555555
2017-12-31,0,6.446,14.33,11.216715277777778
2018-01-01,0,1.928,12.64,8.563993055555555
2018-01-02,0,5.478,16.1,9.991388888888888
2018-01-03,0,5.987,16.7,10.510569444444444
2018-01-04,0,6.971,16.16,10.739534722222222
2018-01-05,0,3.849,14.26,10.097159722222223
2018-01-06,2.744,-3.791,5.919,0.22700694444444444
2018-01-07,0.686,-4.98,2.118,-2.456847222222222
2018-01-08,0.392,-6.333,0.186,-2.9500277777777777
2018-01-09,11.27,-4.974,5.07,0.014798611111111129
2018-01-10,10.584,1.711,9.06,5.070763888888889
2018-01-11,0.6859999999999999,-2.642,5.668,2.4583333333333335
2018-01-12,0,-2.937,7.802,2.8117430555555556
2018-01-13,0.49,2.321,9.47,5.0705625
2018-01-14,0,-4.702,4.29,-0.1341597222222222
2018-01-15,2.94,-5.986,3.739,-1.8465
2018-01-16,0.29400000000000004,-1.216,15.59,7.5033055555555555
2018-01-17,0,5.512,18.1,10.066465277777779
2018-01-18,0,5.172,13.11,8.096840277777778
2018-01-19,0,3.34,8.48,5.2508125
2018-01-20,0,2.268,11.72,6.788388888888889
2018-01-21,0,4.935,15.18,9.430881944444444
2018-01-22,0,3.958,14.63,9.169180555555556
2018-01-23,0,6.903,15.68,10.944270833333333
2018-01-24,0,5.783,13.76,9.776798611111111
2018-01-25,0.098,1.518,12.57,7.233368055555555
2018-01-26,0.49,-2.201,4.415,0.32729166666666665
2018-01-27,0,-5.274,4.003,-1.6326180555555556
2018-01-28,0.392,-3.951,4.765,0.2618125
2018-01-29,0,4.188,11.42,6.701923611111111
2018-01-30,0,3.645,10.43,6.521763888888889
2018-01-31,0.588,1.337,12.33,6.302604166666667
2018-02-01,1.764,-0.618,9.62,3.3921180555555557
2018-02-02,0.098,-6.259,2.423,-1.9998055555555556
2018-02-03,0.098,-6.528,3.732,-1.4139861111111112
2018-02-04,0.098,-4.204,3.101,-1.0361180555555556
2018-02-05,0.098,-7.074,2.084,-3.7216388888888887
2018-02-06,0.784,-8.12,2.389,-4.160430555555555
2018-02-07,1.47,-7.341,2.254,-3.210652777777778
2018-02-08,2.156,-5.345,3.133,-2.1251944444444444
2018-02-09,0.882,-5.342,2.62,-1.1040555555555556
2018-02-10,1.372,-3.413,4.071,-0.03974305555555555
2018-02-11,0,-3.988,10.13,3.2791527777777776
2018-02-12,0,0.299,7.939,4.774673611111111
2018-02-13,0,-3.411,9.14,2.7173402777777778
2018-02-14,0,2.098,13.92,7.445270833333334
2018-02-15,0,2.336,12.16,7.039756944444444
2018-02-16,0,3.815,13.08,7.266819444444445
2018-02-17,0,2.641,12.6,6.912176056338028
2018-02-18,4.312,1.793,8.84,3.885527777777778
2018-02-19,2.842,-0.177,3.679,2.174916666666667
2018-02-20,0,-0.639,9.96,4.127555555555555
2018-02-21,0,-1.365,9.31,3.2082152777777777
2018-02-22,0,-4.498,4.004,-0.44911805555555556
2018-02-23,1.078,-4.09,6.373,0.1966527777777778
2018-02-24,0,-4.745,3.804,-1.0103333333333333
2018-02-25,0,-1.692,4.527,0.860625
2018-02-26,0,-1.759,11.38,4.522680555555556
2018-02-27,2.842,3.238,6.412,4.5295625
2018-02-28,10.192,1.778,5.715,3.543361111111111
2018-03-01,56.35,0.93,4.69,3.132375
2018-03-02,73.206,1.032,6.412,4.092416666666667
2018-03-03,8.428,0.455,6.65,2.9762569444444447
2018-03-04,32.242,0.387,6.911,2.8291180555555555
2018-03-05,10.192,-0.116,3.407,0.927125
2018-03-06,1.078,-0.754,6.397,2.2915694444444443
2018-03-07,2.548,3.17,8.5,5.449319444444445
2018-03-08,23.52,4.722,10.23,6.8273472222222225
2018-03-09,0.196,4.595,11.65,7.602611111111111
2018-03-10,3.0380000000000003,2.457,8.07,5.700173611111111
2018-03-11,5.782,-0.244,2.966,0.9700277777777778
2018-03-12,0.49,-0.822,10.94,5.129368055555555
2018-03-13,0.882,4.731,13.35,7.731597222222222
2018-03-14,0,4.324,10.3,6.668048611111111
2018-03-15,18.228,0.774,6.346,3.7974305555555556
2018-03-16,0,-3.01,6.275,1.3040069444444444
2018-03-17,21.658,-1.46,3.917,0.6058125
2018-03-18,11.661999999999999,0.197,5.835,3.095277777777778
2018-03-19,17.836,0.333,8.45,3.1503055555555557
2018-03-20,0.392,-3.423,4.516,-0.07985416666666667
2018-03-21,0,-5.342,4.784,-0.6646597222222222
2018-03-22,0,-4.192,7.007,1.7945347222222223
2018-03-23,3.6260000000000003,3.117,11.31,6.295597222222222
2018-03-24,19.404,-2.825,3.136,-0.19565972222222222
2018-03-25,2.744,-0.996,6.409,2.0690694444444446
2018-03-26,0,-1.793,9.11,3.1397222222222223
2018-03-27,0,0.978,14.19,7.726645833333333
2018-03-28,0,5.376,18.05,11.613680555555556
2018-03-29,0,6.893,14.3,10.474472222222222
2018-03-30,1.568,-0.111,7.208,3.4186597222222224
2018-03-31,8.918,-0.415,8.18,4.205958333333333
2018-04-01,0,1.589,13.15,7.996180555555555
2018-04-02,0,7.464,16.46,11.556826388888888
2018-04-03,0,5.885,13.48,8.800625
2018-04-04,0,3.653,13.01,8.010597222222222
2018-04-05,0,2.641,17.44,10.552090277777777
2018-04-06,0,7.668,18.09,12.440611111111112
2018-04-07,0.5880000000000001,1.142,7.294,4.772069444444444
2018-04-08,0,-0.483,9.62,4.118048611111111
2018-04-09,0.784,-1.569,5.191,2.1194652777777776
2018-04-10,27.538,-2.54,3.204,0.5592847222222223
2018-04-11,3.234,-3.016,1.201,-0.6680416666666666
2018-04-12,10.486,-0.621,8.06,1.8227708333333332
2018-04-13,4.41,-2.031,3.374,0.43953472222222223
2018-04-14,0,-1.051,9.8,4.232861111111111
2018-04-15,0,1.996,12.94,7.537770833333333
2018-04-16,0,4.663,14.64,8.999256944444445
2018-04-17,0,3.917,14.22,8.980048611111112
2018-04-18,0,6.394,15.08,10.080958333333333
2018-04-19,0,5.613,14.06,9.55373611111111
2018-04-20,0,6.292,15.58,10.603451388888889
2018-04-21,0,9.67,17.75,13.996666666666666
2018-04-22,0,11.21,20.33,15.234305555555556
2018-04-23,1.078,9.63,19.04,14.52173611111111
2018-04-24,0,9.77,19.1,14.56861111111111
2018-04-25,5.978,6.552,11.6,8.801131944444444
2018-04-26,0.392,5.749,12.64,8.442965277777779
2018-04-27,1.176,5.681,18.73,11.668381944444445
2018-04-28,0,2.593,15.38,10.112881944444444
2018-04-29,0,-0.686,7.701,3.2503819444444444
2018-04-30,0,-1.521,10.94,3.9179930555555558
2018-05-01,2.058,-1.154,6.363,1.444798611111111
2018-05-02,0.392,-1.861,9.87,4.461909722222222
2018-05-03,0.098,2.302,12.91,7.105215277777778
2018-05-04,15.582,2.546,10.44,6.303993055555556
2018-05-05,0,4.018,12.2,7.2987569444444444
2018-05-06,0,5.003,13.82,9.193083333333334
2018-05-07,5.4879999999999995,6.326,15.76,9.240208333333333
2018-05-08,1.4700000000000002,5.138,15.89,9.688326388888889
2018-05-09,1.96,7.778,16.23,11.500305555555556
2018-05-10,0,8.62,16.12,11.872083333333334
2018-05-11,0,7.276,17.38,11.998805555555556
2018-05-12,0,5.919,18.53,12.509444444444444
2018-05-13,0,3.509,14.05,8.805625
2018-05-14,0,3.454,13.99,8.5573125
2018-05-15,0,4.799,15.42,9.4690625
2018-05-16,0,5.715,15.28,10.487083333333333
2018-05-17,0.196,5.104,14.3,9.55663888888889
2018-05-18,2.548,4.833,12.6,8.044284722222223
2018-05-19,3.92,4.799,11.67,7.7810138888888885
2018-05-20,0.098,4.392,12.91,7.741034722222222
2018-05-21,4.41,4.629,11.7,7.682861111111111
2018-05-22,0,4.731,16.16,10.347444444444445
2018-05-23,0.294,9.19,18.43,13.620347222222222
2018-05-24,0,10.52,19.99,15.024861111111111
2018-05-25,0,5.308,15.21,10.793972222222223
2018-05-26,0,6.089,17.32,11.534020833333333
2018-05-27,1.274,6.53,15.18,10.644486111111112
2018-05-28,0,4.833,16.67,10.181625
2018-05-29,0.098,5.342,15.01,9.198541666666667
2018-05-30,0,2.705,16.88,8.937527777777778
2018-05-31,0,5.546,16.87,11.000722222222223
2018-06-01,0,7.412,17.95,12.293069444444445
2018-06-02,0,3.692,13.08,8.673638888888888
2018-06-03,0,3.864,17.59,11.103902777777778
2018-06-04,0,7.14,18.97,13.523569444444444
2018-06-05,0.098,6.767,16.94,12.343895833333333
2018-06-06,0.098,4.155,15.49,8.864819444444445
2018-06-07,0,4.431,16.1,10.510631944444444
2018-06-08,0,8.39,19.28,13.771458333333333
2018-06-09,0,8.09,17.15,12.276597222222222
2018-06-10,0,6.496,16.88,11.129534722222223
2018-06-11,0,6.292,18.7,12.146173611111111
2018-06-12,0,5.851,17.08,11.998131944444445
2018-06-13,0,7.48,19.76,13.5959375
2018-06-14,0,8.6,19.79,14.341527777777777
2018-06-15,0,9.62,21.89,15.979166666666666
2018-06-16,0,12.32,22.94,17.57513888888889
2018-06-17,0,12.49,23.85,18.169583333333332
2018-06-18,0,12.82,23.99,18.203194444444446
2018-06-19,0,11.13,19.93,15.421180555555555
2018-06-20,0,11.47,21.52,16.029444444444444
2018-06-21,0,10.12,20.71,16.04423611111111
2018-06-22,0,11.57,23.04,17.409305555555555
2018-06-23,0,14.93,25.95,20.295972222222222
2018-06-24,0,15.44,27.92,22.24791666666667
2018-06-25,0,14.62,27.07,20.973819444444445
2018-06-26,0,13.74,25.51,19.625
2018-06-27,0,12.35,23.95,17.90923611111111
2018-06-28,0,12.45,24.12,18.106527777777778
2018-06-29,0,10.26,21.73,16.585694444444446
2018-06-30,0,11.2,20.34,15.622361111111111
2018-07-01,0,9.69,20.91,15.20701388888889
2018-07-02,0,11.11,22.71,17.190694444444443
2018-07-03,0,11.18,25.89,18.356944444444444
2018-07-04,0,15,24.37,19.672361111111112
2018-07-05,0,12.04,23.63,18.34888888888889
2018-07-06,0,11.79,24.3,17.408194444444444
2018-07-07,0,13.37,25.45,19.076319444444444
2018-07-08,0,12.38,25.01,19.05701388888889
2018-07-09,0,13.71,25.79,19.695
2018-07-10,0,14.05,25.62,20.075902777777777
2018-07-11,0,13.11,26.6,20.330347222222223
2018-07-12,0,13.84,25.59,20.06888888888889
2018-07-13,0,11.52,22.37,17.332916666666666
2018-07-14,0,11.25,26.13,19.11923611111111
2018-07-15,0,16.56,24.03,19.511736111111112
2018-07-16,0,13.27,24.44,18.639097222222222
2018-07-17,0,13.28,25.66,19.573680555555555
2018-07-18,0,15.91,26.81,22.048055555555557
2018-07-19,0,16.56,27.08,23.141111111111112
2018-07-20,0,18.56,27.76,22.865625
2018-07-21,0,12.74,26.1,20.405208333333334
2018-07-22,0,13.84,25.08,19.85527777777778
2018-07-23,0,13.82,26.78,20.524444444444445
2018-07-24,0,12.64,26.47,20.100208333333335
2018-07-25,0,14.3,27.42,20.386666666666667
2018-07-26,0,12.3,26.64,19.82090277777778
2018-07-27,0,12.44,26.61,19.65388888888889
2018-07-28,0,14.7,28.13,21.76159722222222
2018-07-29,0,15.88,28.37,22.102916666666665
2018-07-30,0,13.52,26.85,20.02861111111111
2018-07-31,0,15.27,26.37,20.50027777777778
2018-08-01,0,14.69,26.44,20.47326388888889
2018-08-02,0,15.91,26.68,21.375208333333333
2018-08-03,0,15.95,28,22.179027777777776
2018-08-04,0,16.56,26.3,22.158402777777777
2018-08-05,0,15.27,26.71,20.26597222222222
2018-08-06,0.196,14.76,26.37,20.546388888888888
2018-08-07,0,15.74,28.16,21.296180555555555
2018-08-08,0,14.66,26.47,20.059444444444445
2018-08-09,0,12.91,24.37,18.673819444444444
2018-08-10,0,13.89,24.31,18.805833333333332
2018-08-11,0,15.34,25.39,19.698819444444446
2018-08-12,0,13.32,25.63,19.108125
2018-08-13,0,11.62,26.07,18.91513888888889
2018-08-14,0,13.28,25.52,19.623333333333335
2018-08-15,0,13.3,23.83,18.116041666666668
2018-08-16,0,10.77,21.18,15.782708333333334
2018-08-17,1.372,11.55,22.45,16.054791666666667
2018-08-18,0,11.69,22.58,16.93722222222222
2018-08-19,0,13.45,23.39,17.663888888888888
2018-08-20,0,12.37,21.97,16.119652777777777
2018-08-21,0,11.25,21.36,15.531666666666666
2018-08-22,0,10.74,22.71,16.863541666666666
2018-08-23,3.43,11.42,23.52,15.778888888888888
2018-08-24,0,12.98,25.42,18.245416666666667
2018-08-25,0,13.81,26.13,19.83222222222222
2018-08-26,0,14.19,25.86,19.64638888888889
2018-08-27,0,14.33,27.31,21.29104166666667
2018-08-28,0,15.13,26.64,20.577708333333334
2018-08-29,0,13.32,24.58,18.42361111111111
2018-08-30,0,12.96,23.29,17.117291666666667
2018-08-31,0,13.81,25.39,18.721180555555556
2018-09-01,0,14.83,25.02,19.43611111111111
2018-09-02,0,15.5,27.08,20.51826388888889
2018-09-03,0,12.67,25.39,19.63625
2018-09-04,0,10.74,24.88,16.961111111111112
2018-09-05,0,11.08,22.71,16.321597222222223
2018-09-06,0,11.69,22,16.227916666666665
2018-09-07,0,8.67,20.64,15.083680555555556
2018-09-08,21.364,9.53,15.34,13.118402777777778
2018-09-09,3.528,9.41,15.95,12.056458333333333
2018-09-10,0,7.853,18.69,13.375784722222223
2018-09-11,0,10.98,20.27,15.270625
2018-09-12,0,13.06,20.88,16.114444444444445
2018-09-13,5.684,12.35,21.02,15.305694444444445
2018-09-14,19.796,10.6,18.72,13.55638888888889
2018-09-15,4.802,9.58,15.94,12.214930555555556
2018-09-16,0.196,9.38,20.06,14.183125
2018-09-17,0.392,11.38,19.89,15.063472222222222
2018-09-18,0,11.38,22.3,16.073819444444446
2018-09-19,4.214,12.04,20.64,15.474166666666667
2018-09-20,0,10.81,19.83,14.829305555555555
2018-09-21,0,10.81,21.08,15.495069444444445
2018-09-22,0,12.33,21.86,17.394930555555554
2018-09-23,0,13.23,22.64,17.583958333333335
2018-09-24,0,12.59,23.32,17.431875
2018-09-25,0,12.21,22.35,16.834097222222223
2018-09-26,0.392,9.89,18.55,13.252986111111111
2018-09-27,0,9.86,19.09,13.577638888888888
2018-09-28,0.098,7.412,16.98,11.666520833333333
2018-09-29,0,8.43,19.32,12.870902777777777
2018-09-30,0,9.82,20.23,14.516875
2018-10-01,15.68,8.48,19.66,12.446805555555555
2018-10-02,0,7.65,17.98,11.594756944444445
2018-10-03,0,6.496,16.24,11.412368055555556
2018-10-04,0,7.073,16.08,9.101929824561404
2018-10-05,0,8.63,17.77,13.933295454545455
2018-10-06,0,8.33,19.69,14.590416666666666
2018-10-07,0,11.87,19.69,16.312361111111112
2018-10-08,0,6.903,13.98,10.514958333333333
2018-10-09,0.196,6.699,11.77,8.989069444444445
2018-10-10,0.098,7.141,16.5,10.3851875
2018-10-11,1.47,7.786,13.5,10.950805555555556
2018-10-12,0,8.29,19.32,13.39263888888889
2018-10-13,0,9.89,19.86,14.369375
2018-10-14,28.714,9.94,15.13,12.933402777777777
2018-10-15,16.268,1.872,12.58,7.4840625
2018-10-16,10.486,4.292,9.77,7.1120069444444445
2018-10-17,0.196,3.252,14.34,7.790076388888889
2018-10-18,33.908,0.545,7.752,4.567375
2018-10-19,0.098,0.685,10.25,4.6694305555555555
2018-10-20,12.446,3.454,11.37,8.456270833333333
2018-10-21,0,6.869,16.64,11.733368055555555
2018-10-22,0,4.8,14.18,9.585930555555555
2018-10-23,1.666,6.36,13.99,9.312416666666667
2018-10-24,0.196,4.595,14.94,9.229673611111112
2018-10-25,0,5.444,15.83,10.306680555555555
2018-10-26,0.29400000000000004,6.937,15.02,10.048430555555555
2018-10-27,0.098,2.695,13.38,8.833034722222223
2018-10-28,0,-3.084,4.886,0.7195763888888889
2018-10-29,0.098,-2.744,3.815,0.012479166666666647
2018-10-30,32.634,-0.449,2.83,0.9498958333333334
2018-10-31,24.304000000000002,-1.839,3.306,0.2577291666666667
2018-11-01,17.248,-0.143,8.75,3.252201388888889
2018-11-02,0.686,0.502,11.83,5.897111111111111
2018-11-03,0,1.114,10.61,4.622
2018-11-04,0,1.963,14.1,7.8618194444444445
2018-11-05,14.602,0.534,7.412,3.328701388888889
2018-11-06,0,-1.024,9.23,4.748444444444444
2018-11-07,0,3.441,14.72,9.080194444444444
2018-11-08,6.7620000000000005,3.178,13.35,7.695291666666667
2018-11-09,2.646,1.249,9.73,5.311118055555555
2018-11-10,0,3.956,15.38,9.417368055555556
2018-11-11,0,6.394,16.14,11.494041666666666
2018-11-12,0,5.783,14.88,9.892944444444444
2018-11-13,0,4.901,14.55,8.638972222222222
2018-11-14,0.196,7.106,12.38,8.715409722222223
2018-11-15,6.664,4.188,10.78,6.353881944444445
2018-11-16,0,3.546,11.12,6.9610625
2018-11-17,0,4.969,11.59,6.960263888888889
2018-11-18,28.91,1.276,8.21,5.144027777777778
2018-11-19,9.506,1.173,9.13,3.5346805555555556
2018-11-20,14.7,2.287,6.73,3.2712430555555554
2018-11-21,30.87,1.208,4.629,3.6961597222222222
2018-11-22,6.958,2.438,6.15,4.260479166666666
2018-11-23,5.88,0.913,8.92,5.073152777777778
2018-11-24,0,-0.978,7.394,2.5019583333333335
2018-11-25,1.6660000000000001,0.91,9.46,5.8468125
2018-11-26,9.31,-1.318,11.22,6.474666666666667
2018-11-27,0,-1.42,11.97,5.469236111111111
2018-11-28,0,5.009,16.57,9.436569444444444
2018-11-29,0,6.733,17.32,11.339756944444444
2018-11-30,0,1.215,14.71,8.779631944444445
2018-12-01,0,0.206,12.2,6.282597222222222
2018-12-02,0,6.699,18.1,12.512354166666666
2018-12-03,0,9.77,21.32,14.910277777777777
2018-12-04,0,9.21,20.67,13.573819444444444
2018-12-05,0,8.7,18.71,13.109861111111112
2018-12-06,0,7.786,19.35,12.157131944444444
2018-12-07,0,8.23,17.01,12.424166666666666
2018-12-08,0,7.193,16.98,11.277041666666667
2018-12-09,0,7.141,17.39,11.243631944444445
2018-12-10,0,5.749,15.72,9.689625
2018-12-11,0,4.296,15.19,8.32829861111111
2018-12-12,0,3.687,14.2,8.700583333333332
2018-12-13,9.8,-1.463,11.33,4.229590277777778
2018-12-14,1.078,-0.129,8.02,3.299284722222222
2018-12-15,0,0.007,15.22,8.99325
2018-12-16,0.196,8.49,14.1,11.07986111111111
2018-12-17,0,2.098,11.53,7.2507222222222225
2018-12-18,0,3.962,16.37,9.839791666666667
2018-12-19,0.098,3.786,12.21,8.370895833333334
2018-12-20,0,0.482,8.38,3.8263541666666665
2018-12-21,0,-0.503,10,4.489847222222222
2018-12-22,0,2.981,12.88,7.6939375
2018-12-23,0,6.123,16.33,10.984722222222222
2018-12-24,0,10.12,19.29,13.390625
2018-12-25,0,6.598,16.65,11.961715277777778
2018-12-26,0,6.021,14.68,9.915229166666666
2018-12-27,0,5.48,14.21,8.884597222222222
2018-12-28,0,-0.38,10.28,4.467798611111111
2018-12-29,0,-1.431,5.885,1.5858194444444444
2018-12-30,0,-0.856,7.297,3.384145833333333
2018-12-31,0,3.864,11.29,7.801631944444445
2019-01-01,0,3.456,13.52,7.415340277777778
2019-01-02,0,3.592,15.66,8.699465277777778
2019-01-03,0,-1.433,7.751,3.0462083333333334
2019-01-04,0,-2.088,6.65,2.2529305555555554
2019-01-05,0,-0.401,10.88,5.007743055555555
2019-01-06,0,3.558,14.44,7.805
2019-01-07,0,0.856,11.4,5.272236111111111
2019-01-08,0,0.278,10.48,4.532819444444445
2019-01-09,0,1.965,14.21,7.111958333333333
2019-01-10,0,-2.574,8.67,3.1663194444444445
2019-01-11,0,-6.528,-0.855,-3.007597222222222
2019-01-12,0,-3.717,5.36,0.6275625
2019-01-13,0,-0.74,12.21,5.173611111111111
2019-01-14,0,3.185,16.27,8.662944444444445
2019-01-15,0,0.718,8.92,4.710763888888889
2019-01-16,0,-0.808,6.683,1.9341180555555555
2019-01-17,0,-3.411,6.582,0.540625
2019-01-18,0,-2.703,3.442,-0.1104375
2019-01-19,0.5880000000000001,-2.031,8.04,2.9078333333333335
2019-01-20,18.62,-0.706,5.88,2.6206111111111112
2019-01-21,0,-3.954,4.616,-0.22269444444444444
2019-01-22,0.098,-4.628,6.292,0.8445347222222223
2019-01-23,0,0.774,10.65,4.863409722222222
2019-01-24,0,2.879,12.61,7.294145833333333
2019-01-25,0,1.487,11.15,5.872826388888889
2019-01-26,0,2.404,12.07,7.333631944444444
2019-01-27,0,1.287,12.58,8.922340277777778
2019-01-28,0.196,-1.114,12.51,6.556256944444445
2019-01-29,1.568,1.187,10.62,6.328388888888889
2019-01-30,1.372,2.457,8.52,4.845208333333333
2019-01-31,10.878,2.064,6.53,3.903576388888889
2019-02-01,25.872,-2.541,4.799,1.9757222222222222
2019-02-02,0.196,-4.158,-0.798,-2.6281944444444445
2019-02-03,0.784,-5.313,3.834,-1.4690694444444445
2019-02-04,0.098,-3.513,11.39,3.9997291666666666
2019-02-05,0,1.86,10.58,5.939319444444444
2019-02-06,0,1.623,12.44,6.430395833333334
2019-02-07,0,3.66,13.65,7.4916736111111115
2019-02-08,0,2.675,13.25,7.559090277777778
2019-02-09,0,2.234,13.28,7.702715277777778
2019-02-10,0,4.841,15.05,9.737326388888889
2019-02-11,0,2.302,11.49,6.261548611111111
2019-02-12,0,0.638,4.493,2.5647361111111113
